productID,reviewerID,reviewerName,reviewText,rating,reviewLen,compound,neg,pos,neu,polarity,subjectivity,flair_sentiment,flair_scaled,Liked,Liked_tb,Liked_va
B0056I99WG,A6FPI5CM4W5WB,Tim Veteto,Good job,5,2,0.4404,0.0,0.744,0.256,0.7,0.6000000000000001,0.9976,0.03892244113407016,Liked,Liked,Liked
B00MGMWTQS,A6FPI5CM4W5WB,Tim Veteto,Great,5,1,0.6249,0.0,1.0,0.0,0.8,0.75,0.9901,0.03891883709754926,Liked,Liked,Liked
B001DPFP88,A3H61AMBJ177DG,Randy Bailey,as advertised,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9923,0.03891989428159539,Liked,Not Liked,Not Liked
B00470A1S0,A3H61AMBJ177DG,Randy Bailey,as advertised,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9923,0.03891989428159539,Liked,Not Liked,Not Liked
B00DM8KQ2Y,A3H61AMBJ177DG,Randy Bailey,as advertised,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9923,0.03891989428159539,Liked,Not Liked,Not Liked
B00MGMWTQS,A3H61AMBJ177DG,Randy Bailey,as advertised,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9923,0.03891989428159539,Liked,Not Liked,Not Liked
B00W4YKCGC,A3H61AMBJ177DG,Randy Bailey,as advertised.,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9949,0.038921143680922636,Liked,Not Liked,Not Liked
B001DPFP88,AVGG8CYK8K312,Larry,great price I keep one in stock,5,7,0.6249,0.0,0.406,0.594,0.8,0.75,0.998,0.038922633349351275,Liked,Liked,Liked
B00CW0O1EW,AVGG8CYK8K312,Larry,very low price good money maker too,5,7,0.1952,0.227,0.3,0.474,0.35,0.49500000000000005,0.9949,0.038921143680922636,Liked,Liked,Liked
B00DM8JA7Q,AVGG8CYK8K312,Larry,These are a great buy I replace alot of them they seem to fit fine,5,15,0.8126,0.0,0.412,0.588,0.538888888888889,0.5499999999999999,0.9984,0.03892282556463239,Liked,Liked,Liked
B00MGMWTQS,AVGG8CYK8K312,Larry,Very satisfied I love these prices and prompt  courteous service,5,10,0.8969,0.0,0.608,0.392,0.5833333333333334,0.8666666666666667,0.9894,0.038918500720807304,Liked,Liked,Liked
B00W4YKCGC,AVGG8CYK8K312,Larry,I use these regular on my jobs I love the pricing too,5,12,0.6369,0.0,0.276,0.724,0.25,0.3384615384615385,0.9866,0.038917155213839504,Liked,Liked,Liked
B004UB1O9Q,A329823SXZ8IBE,J!,Fit perfectly in my fridge.  No leaks and the water tastes great.,5,12,0.8625,0.105,0.514,0.381,0.7333333333333334,0.7166666666666667,0.9997,0.038923450264296014,Liked,Liked,Liked
B00AHR3IG4,A329823SXZ8IBE,J!,Fit perfectly in my fridge.  No leaks and the water tastes great.,5,12,0.8625,0.105,0.514,0.381,0.7333333333333334,0.7166666666666667,0.9997,0.038923450264296014,Liked,Liked,Liked
B004XLDDNI,A2V0JXLJ9VCNNX,Amazon Customer,GREAT PART.,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9957,0.03892152811148487,Liked,Liked,Liked
B0053F80JA,A2V0JXLJ9VCNNX,Amazon Customer,WORKING GREAT,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9934,0.03892042287361846,Liked,Liked,Liked
B0056I99WG,A2V0JXLJ9VCNNX,Amazon Customer,DRYER WORKING GREAT,5,3,0.6249,0.0,0.672,0.328,0.8,0.75,0.9955,0.038921432003844306,Liked,Liked,Liked
B00570RQ0A,A2V0JXLJ9VCNNX,Amazon Customer,washer washing,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.9559,0.038902402691013936,Liked,Not Liked,Not Liked
B00DM8J11Q,A2V0JXLJ9VCNNX,Amazon Customer,GOOD DOGS.,5,2,0.4404,0.0,0.744,0.256,0.7,0.6000000000000001,0.9978,0.03892253724171072,Liked,Liked,Liked
B00MGMWTQS,A2V0JXLJ9VCNNX,Amazon Customer,JUST RIGHT...,5,2,0.0,0.0,0.0,1.0,0.2857142857142857,0.5357142857142857,0.9988,0.038923017779913506,Liked,Liked,Not Liked
B00P9C66PM,A2V0JXLJ9VCNNX,Amazon Customer,WASHER SPINNING NOW.,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.9835,0.038915665545410864,Liked,Not Liked,Not Liked
B004XLDE5A,AFUVGAUNQVT0S,Brian M.,"Common failure part in these dryers, but with the great price on these replacements I still have margin to make money and repair the right time the first time!",5,29,0.6996,0.061,0.169,0.769,0.15630952380952381,0.48380952380952386,0.9993,0.0389232580490149,Liked,Liked,Liked
B008YDSH6E,AFUVGAUNQVT0S,Brian M.,These start devices are great for all domestic refrigeration start device repairs. They exceed the original device and very easy to install.,5,22,0.8622,0.0,0.336,0.664,0.4345833333333333,0.65,0.9995,0.03892335415665546,Liked,Liked,Liked
B00CW0O1EW,AFUVGAUNQVT0S,Brian M.,This muti pack makes sure I always have the part to finish the job. I can be in and out with a check in hand.,5,25,0.6705,0.0,0.193,0.807,0.5,0.8888888888888888,0.9995,0.03892335415665546,Liked,Liked,Liked
B00DM8J11Q,AFUVGAUNQVT0S,Brian M.,Common failure with the whilrlpool agitator after a few years of service. I'm in and out with these replacement parts on the van.,5,23,-0.6908,0.213,0.0,0.787,-0.2722222222222222,0.3,-0.9999,0.03796256607400288,Liked,Not Liked,Not Liked
B00DM8KQ2Y,AFUVGAUNQVT0S,Brian M.,Common failure part on Whirlpool built top load washers. This is an easy replacement and the customer was up and running in no time.,5,24,-0.2023,0.182,0.156,0.662,0.07916666666666666,0.5333333333333333,-0.9225,0.03799975973089861,Liked,Liked,Not Liked
B00P9C66PM,AFUVGAUNQVT0S,Brian M.,the spin clutch is a wear part on WP built top loaders so this clutch kit takes care of a slow spin issue and at a great price.,5,28,0.8964,0.0,0.33,0.67,0.3333333333333333,0.5499999999999999,0.9994,0.038923306102835176,Liked,Liked,Liked
B004XLDHSE,A2O7BWHBIV1HWZ,A/C dude,Worked great!!,5,2,0.6892,0.0,0.824,0.176,1.0,0.75,0.9981,0.03892268140317155,Liked,Liked,Liked
B00570RQ0A,A2O7BWHBIV1HWZ,A/C dude,worked great!!,5,2,0.6892,0.0,0.824,0.176,1.0,0.75,0.9981,0.03892268140317155,Liked,Liked,Liked
B008YDSH6E,A2O7BWHBIV1HWZ,A/C dude,Worked great!! I just wonder how long they last. Guess I'll find out. This product is very easy to install!!,5,20,0.8577,0.0,0.32,0.68,0.4575520833333333,0.5541666666666667,0.9998,0.03892349831811629,Liked,Liked,Liked
B00DM8J11Q,A2O7BWHBIV1HWZ,A/C dude,Great!!,5,1,0.6892,0.0,1.0,0.0,1.0,0.75,0.9973,0.03892229697260933,Liked,Liked,Liked
B00DM8JA7Q,A2O7BWHBIV1HWZ,A/C dude,worked great,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9938,0.038920615088899574,Liked,Liked,Liked
B00JGTUQJ6,ALZOND1IEW8KS,Bill,Filter works just like the more expensive filters,5,8,0.3612,0.0,0.263,0.737,0.0,0.6,0.9991,0.038923161941374344,Liked,Not Liked,Liked
B00JGTUQJ6,A2OP8DEIIUESP,Chris,First time I used this brand. But will buy it again. Worked just like all the others I have bought in the past,5,23,0.5023,0.0,0.129,0.871,0.0,0.29166666666666663,0.9992,0.03892320999519462,Liked,Not Liked,Liked
